Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,County,EV Connector Types,,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID
ELEC,EVPASS,508 Westcott St,UR WSCT-1; 3 units in lot in front of Papa John's Pizza UR WSCT-3; 3 units in lot in front of Papa John's Pizza,Syracuse,NY,13210,Onondaga,J1772,,,2,,,ChargePoint Network,200-9,43.041604,-76.119715,6/12/19,41757
ELEC,NATIONAL GRID,1305 Buckley Rd,NEW HAMPTON INN; Near main front entrance,Syracuse,NY,13212,Onondaga,J1772,,,2,,,ChargePoint Network,GPS,43.0948333,-76.1720421,6/12/19,85565
ELEC,N SYR  LOT,106 Fergerson Ave,N SYRACUSE,Syracuse,NY,13212,Onondaga,J1772,,,2,,,ChargePoint Network,GPS,43.1352793,-76.1306471,6/12/19,105052
ELEC,University Avenue Garage Unit 1,1101 East Adams Street,,Syracuse,NY,13244,Onondaga,J1772,,,1,,,SemaCharge Network,GPS,43.0434753,-76.1338979,7/31/19,135876
ELEC,Comstock Avenue Garage Unit 1 & 2,501 Comstock Avenue,,Syracuse,NY,13244,Onondaga,J1772,,,2,,,SemaCharge Network,GPS,43.0410322,-76.1302328,7/31/19,135877
ELEC,EVPASS,9090 Carousel Center Drive,CCT N-1; 3 units in north underground garage off Harborside Dr CCT N-2; 3 units in north underground garage off Harborside Dr,Syracuse,NY,13290,Onondaga,J1772,,,2,,,ChargePoint Network,200-8,43.067538,-76.170394,6/12/19,41864
ELEC,Village of Cherry Valley,2 Genesee St,Located near Village Park entrance,Cherry Valley,NY,13320,Otsego,J1772,,,2,,,,200-9,42.797294,-74.758022,6/6/19,104135
ELEC,"The Inn at Cooperstown, a Select Registry Property - Tesla Destination",16 Chestnut St,,Cooperstown,NY,13326,Otsego,TESLA,,,1,,,Tesla Destination,200-9,42.70163,-74.926982,5/9/19,114925
ELEC,DOUBLEDAY EV,2 Doubleday Ct,COOPERSTOWN 1; parking lot between ball field and museum COOPERSTOWN 2; parking lot between ball field and museum,Cooperstown,NY,13326,Otsego,J1772,,,2,,,ChargePoint Network,200-9,42.700207,-74.92641,6/12/19,103934
ELEC,HASLETT PARK,168 Canal Street,STATION 01,Fort Plain,NY,13339,Herkimer,J1772,,,2,,,ChargePoint Network,GPS,42.1694072,-70.9437452,6/12/19,122675
ELEC,MUNICIPAL LOT,20 Payne St,VOH LOT; In Village parking lot,Hamilton,NY,13346,Madison,J1772,,,2,,,ChargePoint Network,GPS,42.8269997,-75.5424813,6/12/19,86915
ELEC,COLGATE,Lally Ln,"LALLY LANE 1; Located on Lally Lane, next to Zip Car parking. Across from the Student Union (JCC) building",Hamilton,NY,13346,Madison,J1772,,,2,,,ChargePoint Network,GPS,42.817555,-75.5392648,6/12/19,61823
ELEC,LIBRARY 1,245 N Main St,HERKIMER; Rear parking lot of library ,Herkimer,NY,13350,Herkimer,J1772,,,2,,,ChargePoint Network,GPS,43.0274712,-74.9889373,6/12/19,88492
ELEC,DENNY???S / RED ROOF INN,100 Marginal Rd.,,Herkimer,NY,13350,Herkimer,CHADEMO J1772COMBO,,,,4,,Electrify America,GPS,43.018812,-74.991876,7/31/19,133324
ELEC,Edge,3954 NY-12,,Lyons Falls,NY,13368,Lewis,J1772,,,1,,,EV Connect,GPS,43.6210097,-75.3728714,6/6/19,123107
ELEC,MORRISVILLE,Chenango Rd,MORRISVILLE; On sidewalk in front of building,Morrisville,NY,13408,Madison,J1772,,,2,,,ChargePoint Network,GPS,42.8967792,-75.6415675,6/12/19,63321
ELEC,STRAND THEATRE,3092 NY-28,THE STRAND; Side of Front Door Diner,Old Forge,NY,13420,Herkimer,J1772,,,2,,,ChargePoint Network,GPS,43.7108479,-74.9721519,6/12/19,89931
ELEC,Great Pines - Tesla Destination,4920 State Route 28,,Old Forge,NY,13420,Herkimer,TESLA,,,4,,,Tesla Destination,200-9,43.758812,-74.859153,5/9/19,115201
ELEC,EVPASS,135 North James Street,R FTS-1; 4 units on 2nd level of garage R FTS-2; 4 units on 2nd level of garage R FTS-3; 4 units on 2nd level of garage R FTS-4; Fort Stanwix Parking Garage,Rome,NY,13440,Oneida,J1772,,,4,,,ChargePoint Network,200-8,43.211739,-75.456778,6/12/19,55725
ELEC,NYE VW OF ROME,5865 Rome-Taberg Rd,VW_408107_A,Rome,NY,13440,Oneida,J1772,,,2,,,ChargePoint Network,GPS,43.2327386,-75.4981969,6/12/19,72378
ELEC,EVPASS,150 East Locust St,R FF-1; 1 unit at lot near corner of N James St,Rome,NY,13440,Oneida,J1772,,,1,,,ChargePoint Network,GPS,43.223629,-75.4469604,6/12/19,41861
ELEC,EVPASS,143 N Washington St,"R CH-2; 3 units at lot, entry near corner of N Washington St R CH-3; 3 units at lot, entry near corner of N Washington St",Rome,NY,13440,Oneida,J1772,,,2,,,ChargePoint Network,200-9,43.212913,-75.458988,6/12/19,41859
ELEC,EVPASS,506 West Embargo Street,R JFKA-1; 1 unit at lot in front of poolhouse at corner of N Jay St,Rome,NY,13440,Oneida,J1772,,,1,,,ChargePoint Network,GPS,43.2188454,-75.4631882,6/12/19,41863
ELEC,EVPASS,869 Kent Street,R GF-1; 1 unit located at lot near corner of Laurel St,Rome,NY,13440,Oneida,J1772,,,1,,,ChargePoint Network,GPS,43.227211,-75.459671,6/12/19,41862
ELEC,Wingate By Wyndham Rome - Tesla Destination,90 Dart Cir,,Rome,NY,13441,Oneida,TESLA,,,2,,,Tesla Destination,200-9,43.209127,-75.412926,5/9/19,115230
ELEC,Hampton Inn Rome - Tesla Destination,1352 Floyd Ave,,Rome,NY,13441,Oneida,TESLA,,,2,,,Tesla Destination,200-8,43.222098,-75.421363,5/9/19,115229
ELEC,Turning Stone Resort Casino (Garage),5218 Patrick Rd,2nd Floor of Main Parking Garage.  Adjacent to Casino Entrance ,Verona,NY,13478,Oneida,J1772,,,1,,,Blink Network,GPS,43.113421,-75.588756,7/31/19,123610
ELEC,Turning Stone Resort Casino (Parking Lot),5218 Patrick Rd,Both stations located at Shuttle Stop  1. East corner of parking lot. ,Verona,NY,13478,Oneida,J1772,,,2,,,Blink Network,GPS,43.113732,-75.592024,7/31/19,123690
ELEC,Village of Waterville - West Main Street,115 W Main St,,Waterville,NY,13480,Oneida,J1772,,,2,,,,200-8,42.930765,-75.38053,7/9/18,99360
ELEC,Towne Place New Hartford - Tesla Destination,4760 Middle Settlement Rd,,Whitesboro,NY,13492,Oneida,TESLA,,,2,,,Tesla Destination,200-8,43.095308,-75.318661,5/9/19,115249
ELEC,Steet-Ponte Ford Lincoln Mazda,5074 Commercial Dr,,Yorkville,NY,13495,Oneida,J1772,,,1,,,,200-9,43.110055,-75.293478,4/8/19,53976
ELEC,UTICA CITY HALL,1 Kennedy Plaza,CITY OF UTICA; Off Broadway lot left of clock tower,Utica,NY,13502,Oneida,J1772,,,2,,,ChargePoint Network,GPS,43.1015541,-75.2355439,6/12/19,88728
ELEC,North Utica Shopping Center - Tesla Supercharger,50 Auert Ave.,,Utica,NY,13502,Oneida,TESLA,,,,8,,Tesla,200-9,43.114286,-75.208586,5/9/19,102347
ELEC,Doubletree by Hilton Hotel Utica - Tesla Destination,102 Lafayette St,,Utica,NY,13502,Oneida,TESLA,,,2,,,Tesla Destination,200-9,43.102844,-75.230952,5/9/19,122497
ELEC,NATIONAL GRID,Campus Loop Rd,SUNY IT; SUNY IT Student center parking lot C,Utica,NY,13502,Oneida,J1772,,,2,,,ChargePoint Network,GPS,43.1353291,-75.2273421,6/12/19,100334
ELEC,Davidson Nissan,18423 Route 11,,Watertown,NY,13601,Jefferson,J1772,,,1,,,,200-9,43.932998,-75.936638,7/9/18,74631
ELEC,JATC IBEW LU910,25001 Water St,IBEW LU 910 WAT; FRONT OF BUILDING WATER ST 1,Watertown,NY,13601,Jefferson,J1772,,,4,,,ChargePoint Network,200-9,43.981631,-75.871547,6/12/19,62421
ELEC,NATIONAL GRID,1220 Coffeen street,JEFFERSON 1; C LOT JEFFERSON 2; C LOT ,Watertown,NY,13601,Jefferson,J1772,,,2,,,ChargePoint Network,200-8,43.987562,-75.939726,6/12/19,103138
ELEC,Best Western Watertown Fort Drum - Tesla Destination,300 Washington St,,Watertown,NY,13601,Jefferson,TESLA,,,2,,,Tesla Destination,200-9,43.971836,-75.911773,5/9/19,122498
ELEC,NATIONAL GRID,23725 NY-342,LONGWAYS DINER; Side parking area of Longways Diner,Watertown,NY,13601,Jefferson,J1772,,,2,,,ChargePoint Network,GPS,44.0411115,-75.8997853,6/12/19,100017
ELEC,Hilton Garden Inn Watertown - Tesla Destination,1290 Arsenal St,,Watertown,NY,13601,Jefferson,TESLA,,,1,,,Tesla Destination,200-8,43.976367,-75.946435,5/9/19,115246
ELEC,NATIONAL GRID,22050 US-11,"TOPS WATERTOWN; Side of Tops supermarket, spots marked in green ",Watertown,NY,13601,Jefferson,J1772,,,2,,,ChargePoint Network,GPS,43.9948098,-75.90173,6/12/19,100016
ELEC,Salmon Run Mall - Tesla Supercharger,21182 Salmon Run Mall Loop W,,Watertown,NY,13601,Jefferson,TESLA,,,,8,,Tesla,200-9,43.97773,-75.95449,5/9/19,102350
ELEC,TIBA,43373/521 Collins Landing Rd,45766 N COUNTRY; 45766-North Country Welcome Center,Alexandria Bay,NY,13607,Jefferson,CHADEMO J1772COMBO,,,,2,,ChargePoint Network,GPS,44.2948201,-75.9758666,6/12/19,117761
ELEC,NATIONAL GRID,40 Leigh St,ST LAWRENCE; Between tennis courts and athletic field,Canton,NY,13617,St. Lawrence,J1772,,,2,,,ChargePoint Network,GPS,44.5861699,-75.1639365,6/12/19,100271
ELEC,NATIONAL GRID,34 Cornell Dr,SUNY NAVELDEAN; East side of Nevaldine hall parking lot. ,Canton,NY,13617,St. Lawrence,J1772,,,2,,,ChargePoint Network,GPS,44.6009042,-75.1828763,6/12/19,100275
ELEC,Best Western University Inn - Tesla Destination,90 E Main St,,Canton,NY,13617,St. Lawrence,TESLA,,,2,,,Tesla Destination,200-9,44.596265,-75.149319,5/9/19,114921
ELEC,Town of DeKalb,4343 US Highway 11,,DeKalb Junction,NY,13630,St. Lawrence,J1772,,,2,,,EV Connect,GPS,44.505435,-75.2738473,6/6/19,123109
ELEC,MASSENA_EV,21-25 Andrews St,MUNI PARKING; Andrews St Municipal Parking Lot,Massena,NY,13662,St. Lawrence,J1772,,,2,,,ChargePoint Network,GPS,44.9317568,-74.8939836,6/12/19,88547
ELEC,NATIONAL GRID,1 Bridge PLaza,1 BRIDGE PLAZA; Parking lot of Ogdensburg Bridge and Port Authorty,Ogdensburg,NY,13669,St. Lawrence,J1772,,,2,,,ChargePoint Network,GPS,44.7183031,-75.4557982,6/12/19,100032
ELEC,CLARKSON UNVER,"16A,16B Pierrepont Ave",OLD MAIN LOT 1; South End Old Main,Potsdam,NY,13676,St. Lawrence,J1772,,,2,,,ChargePoint Network,GPS,44.6676422,-74.9804896,6/12/19,66672
ELEC,NATIONAL GRID,8 Clarkson Ave,CLARKSON U,Potsdam,NY,13676,St. Lawrence,J1772,,,2,,,ChargePoint Network,GPS,44.6627697,-74.9982413,6/12/19,94549
ELEC,Hampton Inn Potsdam - Tesla Destination,169 Market St,,Potsdam,NY,13676,St. Lawrence,TESLA,,,2,,,Tesla Destination,200-9,44.682982,-74.987514,5/9/19,115213
ELEC,St. Paul's Church Episcopal,121 Lincoln Ave,,Waddington,NY,13694,St. Lawrence,J1772,,,1,,,EV Connect,GPS,44.86338757,-75.20287921,6/6/19,123061
ELEC,TRANSITION,39 Elm St,DELHI; In the back of the parking lot,Delhi,NY,13753,Delaware,J1772,,,2,,,ChargePoint Network,GPS,42.2736179,-74.9178812,6/12/19,73247
ELEC,COLCHESTER EV,15185 NY-30,DOWNSVILLEDINER,Downsville,NY,13755,Delaware,J1772,,,2,,,ChargePoint Network,GPS,42.079406,-74.9936246,6/12/19,105372
ELEC,GAULT BMW,2311 North St,STATION 01,Endicott,NY,13760,Broome,J1772,,,2,,,ChargePoint Network,GPS,42.107059,-76.035088,6/12/19,71477
ELEC,TRANSITION,11 Cornell Ave,HOBART; Behind the community hall,Hobart,NY,13788,Delaware,J1772,,,2,,,ChargePoint Network,GPS,42.3721895,-74.6672251,6/12/19,73257
ELEC,Southern Tier Welcome Center,2 Route 81 N,,Kirkwood,NY,13795,Broome,CHADEMO J1772COMBO,,,,2,,,GPS,42.02022,-75.779983,6/6/19,104977
ELEC,Country Club Imports,55 Oneida St,,Oneonta,NY,13820,Otsego,J1772,,,2,,,,200-9,42.451248,-75.100448,4/8/19,46417
ELEC,SUNY ONEONTA,24-26 Ravine Pkwy N,"SUNY ONEONTA; -The station is reserved for employee vehicles, but can be used by students and community members who receive permission from the Office of Sustainability.",Oneonta,NY,13820,Otsego,J1772,,,2,,,ChargePoint Network,GPS,42.4689577,-75.0658663,6/12/19,71024
ELEC,Country Club Nissan,55 Oneida St,,Oneonta,NY,13820,Otsego,J1772,,,1,,,,200-9,42.451248,-75.100448,7/9/18,44176
ELEC,CITY OF ONEONTA,37 Dietz St,DIETZ STREET,Oneonta,NY,13820,Otsego,J1772,,,2,,,ChargePoint Network,GPS,42.4557333,-75.0627602,6/12/19,104834
ELEC,Hampton Inn Oneonta - Tesla Destination,225 River St,,Oneonta,NY,13820,Otsego,TESLA,,,2,,,Tesla Destination,200-8,42.444012,-75.086447,5/9/19,115205
ELEC,Serafini Nissan-Volvo,3101 Vestal Pkwy E,,Vestal,NY,13850,Broome,J1772,,,1,,,,200-9,42.095812,-76.003703,7/9/18,44204
ELEC,Windsor Town Court Room,124 Main St,,Windsor,NY,13865,Broome,J1772,,,2,,,EV Connect,200-9,42.077966,-75.639472,5/9/19,94868
ELEC,City of Binghamton - Recreation Park,88 Beethoven St,,Binghamton,NY,13901,Broome,J1772,,,2,,,,200-8,42.099763,-75.935148,6/6/19,86715
ELEC,69 COLLIER ST,69 Collier St,BINGHAMTON,Binghamton,NY,13901,Broome,J1772,,,2,,,ChargePoint Network,GPS,42.0977499,-75.9119209,6/12/19,122699
ELEC,DoubleTree by Hilton Binghamton - Tesla Destination,225 Water St,,Binghamton,NY,13901,Broome,TESLA,,,1,,,Tesla Destination,200-9,42.101763,-75.914203,5/9/19,114883
ELEC,ScottTech,336 Court St,,Binghamton,NY,13904,Broome,J1772,,,1,,,,200-9,42.103472,-75.892293,4/8/19,67753
ELEC,IBEW 325,142 Corporate Dr,STATION 1,Binghamton,NY,13904,Broome,J1772,,,2,,,ChargePoint Network,GPS,42.1012676,-75.8171864,6/12/19,104432
ELEC,Scotttech - Tesla Destination,336 Court St,,Binghamton,NY,13904,Broome,TESLA,,,1,,,Tesla Destination,200-9,42.103472,-75.892293,5/9/19,114884
ELEC,Town of Dickinson,531 Old Front St,,Binghamton,NY,13905,Broome,J1772,,,2,,,EV Connect,200-9,42.11978,-75.912473,5/9/19,94828
ELEC,Fairfield Inn by Marriott Binghamton - Tesla Destination,864 Upper Front St,,Binghamton,NY,13905,Broome,TESLA,,,2,,,Tesla Destination,200-8,42.130103,-75.905801,5/9/19,114885
ELEC,The Spot Restaurant - Tesla Supercharger,1062 Front Street,,Binghamton,NY,13905,Broome,TESLA,,,,8,,Tesla,200-9,42.145531,-75.902075,5/9/19,102326
ELEC,BATAVIA DOWNS,8323-8325 Park Rd,BATAVIA DOWNS; Near front entrance ,Batavia,NY,14020,Genesee,J1772,,,2,,,ChargePoint Network,GPS,43.0086833,-78.2060545,6/12/19,89932
ELEC,TOWNE AVW,5255 Genesee street,STATION 1; Located Next To Service Waiting Room,Bowmansville,NY,14026,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9398982,-78.6873306,6/12/19,67643
ELEC,Asa Ransom House - Tesla Destination,10529 Main St,,Clarence,NY,14031,Erie,TESLA,,,1,,,Tesla Destination,200-9,42.980201,-78.595784,5/9/19,114924
ELEC,Calspan Corporation Flight Research Center,2041 Niagara Falls Blvd,,Niagara Falls,NY,14034,Erie,J1772,,,2,,,EV Connect,200-8,43.09971,-78.939097,5/3/18,94826
ELEC,River Spring Lodge - Tesla Destination,1961 Church Rd,,Darien Center,NY,14040,Genesee,TESLA,,,1,,,Tesla Destination,200-9,42.86245,-78.34496,5/9/19,114932
ELEC,Reinstein Woods Nature Preserve,93 Honorine Dr,"Between Union & Transit Rds, off of Como Park Boulevard",Depew,NY,14043,Erie,J1772,,,2,,,,200-8,42.889011,-78.718568,6/6/19,82545
ELEC,Culinary Arts Center at Auburn Watson - Tesla Destination,3295 Walden Ave,,Depew,NY,14043,Erie,TESLA,,,1,,,Tesla Destination,200-9,42.911728,-78.694835,5/9/19,114933
ELEC,NATIONAL GRID,3375 E Main St,CHAUTUAQUA; In front of Rena???s Rustiques ,Dunkirk,NY,14048,Chautauqau,J1772,,,2,,,ChargePoint Network,200-9,42.4641982,-79.2801216,6/12/19,53437
ELEC,NATIONAL GRID,30 Central Ave,CHADWICK MARINA; Chadwick Bay Marina boat lift ,Dunkirk,NY,14048,Chautauqau,J1772,,,2,,,ChargePoint Network,GPS,42.4876817,-79.3358749,6/12/19,58255
ELEC,TOWN OF AURORA,113 King St,AURORA; Side parking lot,East Aurora,NY,14052,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.7649349,-78.6133153,6/12/19,88729
ELEC,Hampton Inn East Aurora - Tesla Destination,49 Olean St,,East Aurora,NY,14052,Erie,TESLA,,,2,,,Tesla Destination,200-8,42.766365,-78.608141,5/9/19,114936
ELEC,NATIONAL GRID,52 E Main St,THE WHITE INN; Located near the rear of the building at The White Inn,Fredonia,NY,14063,Chautauqau,J1772,,,2,,,ChargePoint Network,GPS,42.4418221,-79.3295637,6/12/19,58254
ELEC,Walmart 1949 Fredonia,10401 Bennett Road,,Fredonia,NY,14063,Chautauqau,CHADEMO J1772COMBO,,,,4,,Electrify America,GPS,42.453787,-79.311176,7/31/19,121723
ELEC,Western New York Welcome Center,2182 Alvin Rd,Accessible from I-190 exit 19 via Alvin Road,Grand Island,NY,14072,Erie,CHADEMO J1772COMBO,,,,3,,,GPS,43.01931644,-78.97480837,4/8/19,104725
ELEC,Towne Ford Lincoln,3535 Southwestern Blvd,,Orchard Park,NY,14075,Erie,J1772,,,1,,,,GPS,42.786617,-78.761212,4/8/19,63643
ELEC,James Mitsubishi - Hamburg,5160 Camp Rd,Located at the rear of the dealership,Hamburg,NY,14075,Erie,J1772,,,2,,,,200-9,42.746772,-78.852481,4/8/19,98836
ELEC,NATIONAL GRID,3380 Big Tree Rd,NFTA HAMBURG; In NFTA park and ride across from time hortons ,Hamburg,NY,14075,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.7737076,-78.8615558,6/12/19,99980
ELEC,ERIE COUNTY,2220 Como Park Blvd,COMO PARK; -,Lancaster,NY,14086,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.8881702,-78.6604888,6/12/19,104380
ELEC,TOWNOFLEWISTON1,1375 Ridge Rd,LEWITSON 1,Lewiston,NY,14092,Niagara,J1772,,,2,,,ChargePoint Network,GPS,43.1795816,-78.9841003,6/12/19,104778
ELEC,BASIL VW,6179 S Transit Rd,VW_408303_A,Lockport,NY,14094,Niagara,J1772,,,2,,,ChargePoint Network,GPS,43.122587,-78.695547,6/12/19,71103
ELEC,West Herr Nissan,6069 S Transit Rd,,Lockport,NY,14094,Niagara,J1772,,,1,,,,200-9,43.128557,-78.696197,7/9/18,44354
ELEC,WEST HERR HONDA,6120 S Transit Rd,STATION 01,Lockport,NY,14094,Niagara,J1772,,,2,,,ChargePoint Network,GPS,43.1279538,-78.6973909,6/12/19,104035
ELEC,LOCKS PLAZA,1 Locks Plaza,LOCK PLAZA; In front of Lockport Municipal Building ,Lockport,NY,14094,Niagara,J1772,,,2,,,ChargePoint Network,GPS,43.1693204,-78.695433,6/12/19,104485
ELEC,JATC LU41,3546 California Rd,JATC LU41,Orchard Park,NY,14127,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.7871971,-78.787821,6/12/19,62127
ELEC,West-Herr Nissan,3580 Southwestern Blvd,,Orchard Park,NY,14127,Erie,J1772,,,1,,,,200-9,42.784867,-78.76558,7/9/18,44178
ELEC,ERIE COUNTY,6121 Chestnut Ridge Rd,CHESTNUT RIDGE,Orchard Park,NY,14127,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.722323,-78.7442997,6/12/19,103090
ELEC,NATIONAL GRID,200 Niagara St,TONOWANDA; -,Tonawanda,NY,14150,Erie,J1772,,,2,,,ChargePoint Network,GPS,43.0191087,-78.8869733,6/12/19,70311
ELEC,NATIONAL GRID,600 Riverwalk Pkwy,RIVERVIEW SOLAR; Side of the 600 building,Tonawanda,NY,14150,Erie,J1772,,,2,,,ChargePoint Network,GPS,43.0000678,-78.9109504,6/12/19,99787
ELEC,Augspurger Ramp,362 Pearl St,,Buffalo,NY,14202,Erie,J1772,,,6,,,EV Connect,200-8,42.889784,-78.874463,4/8/19,104726
ELEC,Main Place Ramp,221 Pearl St,,Buffalo,NY,14202,Erie,J1772,,,4,,,EV Connect,200-9,42.885188,-78.875488,4/8/19,104727
ELEC,One Seneca Tower,1 HSBC Center,,Buffalo,NY,14202,Erie,J1772,,,1,,,EV Connect,GPS,42.8799392,-78.8762193,6/6/19,123259
ELEC,Fernbach Ramp,200 Pearl St,,Buffalo,NY,14202,Erie,J1772,,,4,,,EV Connect,200-8,42.884991,-78.876036,4/8/19,104728
ELEC,Turner Ramp,1 Perkins Dr,,Buffalo,NY,14202,Erie,J1772,,,4,,,EV Connect,200-8,42.886421,-78.878997,4/8/19,104729
ELEC,NATIONAL GRID,941 Washington St,SMART HOME,Buffalo,NY,14203,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.8994681,-78.8686587,6/12/19,58263
ELEC,Buffalo Niagara Medical Campus - Ellicott Street Lot,589 Ellicott St,,Buffalo,NY,14203,Erie,J1772,,,4,,,,200-9,42.89582,-78.86798,1/10/19,50707
ELEC,854ELLICOTT,854 Ellicott St,854 ELLICOTT 1 854 ELLICOTT 10; Near main entrance  854 ELLICOTT 11; Near main entrance  854 ELLICOTT 12; Near main entrance  854 ELLICOTT 2; Near main entrance  854 ELLICOTT 3; By main entrance 854 ELLICOTT 4; Near main entrance 854 ELLICOTT 5; Near main entrance 854 ELLICOTT 6; Near main entrance  854 ELLICOTT 7; Near main entrance  854 ELLICOTT 8; Near main entrance  854 ELLICOTT 9; Near main entrance ,Buffalo,NY,14203,Erie,J1772,,,24,,,ChargePoint Network,200-8,42.901368,-78.867112,6/12/19,99545
ELEC,Buffalo Niagara Medical Campus - Ellicott Street Parking,589 Ellicott St,Streetside parking adjacent to pay lot,Buffalo,NY,14203,Erie,J1772,,,2,,,,200-9,42.89582,-78.86798,1/10/19,50708
ELEC,Mohawk Ramp,477 Washington St,,Buffalo,NY,14203,Erie,J1772,,,2,,,EV Connect,GPS,42.887468,-78.872406,5/9/19,105187
ELEC,Adam Ramp,384 Washington St,,Buffalo,NY,14203,Erie,J1772,,,6,,,EV Connect,200-8,42.884552,-78.873864,4/8/19,104731
ELEC,NY STATE PARKS,1111 Fuhrmann Boulevard,HARBOR PARK,Buffalo,NY,14203,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.8510456,-78.864496,6/12/19,103527
ELEC,One Seneca Ramp,1 Seneca Dr,,Buffalo,NY,14203,Erie,J1772,,,2,,,EV Connect,GPS,42.879878,-78.875574,4/8/19,104730
ELEC,Larkin at Exchange,726 Exchange St,Located outside ramp entrance at Hydraulic Street and Carroll Street,Buffalo,NY,14210,Erie,J1772,,,10,,,,GPS,42.874841,-78.848478,4/8/19,121085
ELEC,NATIONAL GRID,300 Parkside Ave,BUFFALO ZOO; Zoo parking lot,Buffalo,NY,14214,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9370714,-78.8519641,6/12/19,58262
ELEC,NATIONAL GRID,Diefendorf Loop,DIEFENDORF HALL; In parking lot of Diefendorf Hall,Buffalo,NY,14215,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9522945,-78.8178585,6/12/19,85634
ELEC,NATIONAL GRID,2232 Delaware Ave,KOHLS BUFFALO,Buffalo,NY,14216,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9447402,-78.8703845,6/12/19,53113
ELEC,TOWNE BMW,8215 Main St,SERVICEDRIVE OS; Located to the left side of the left rear service door on south side of building.,Williamsville,NY,14221,Erie,J1772,,,1,,,ChargePoint Network,GPS,42.9640836,-78.6876536,6/12/19,71586
ELEC,NATIONAL GRID,5274 Main St,"TOPSWILLIAMSVLL; Tops, next to the entrance with bottle recycling machines.",Williamsville,NY,14221,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9624017,-78.7572193,6/12/19,99643
ELEC,COUNTRY CLUB,2009-2015 Northwood Dr,COUNTRY CLUB 1; Station is located in second lot on left off Northwood Drive,Buffalo,NY,14221,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9795043,-78.7183605,6/12/19,62859
ELEC,NATIONAL GRID,1 Flint rd,COMFORT INN; Back of Comfort inn parking lot,Buffalo,NY,14221,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9902513,-78.7907689,6/12/19,99613
ELEC,West Herr Nissan - Williamsville,8137 Main St,,Williamsville,NY,14221,Erie,J1772,,,1,,,,200-8,42.965083,-78.691464,7/9/18,44216
ELEC,TOWNE BMW,8195 Main St,DUAL CHARGER; Across from Building (SouthWest Corner),Williamsville,NY,14221,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9641386,-78.6880465,6/12/19,88786
ELEC,AAA Car Care Plus,8120 Main St,,Clarence,NY,14221,Erie,J1772,,,1,,,,200-8,42.965117,-78.69245,6/6/19,42993
ELEC,WILLIAMSVILLE,5565 Main St,VILLAGE HALL 1; In the back parking lot,Williamsville,NY,14221,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9619809,-78.7454514,6/12/19,105526
ELEC,LIA HONDA,4891 Transit Rd,SHOP1; Service Use Only SHOP2; Rear of building Deal use only,Buffalo,NY,14221,Erie,J1772,,,2,,,ChargePoint Network,200-9,42.980699,-78.696681,6/12/19,100394
ELEC,Shops at Main / Transit - Tesla Supercharger,4455  Transit Road,,Buffalo,NY,14221,Erie,TESLA,,,,8,,Tesla,200-9,42.968195,-78.696606,5/9/19,102328
ELEC,LIA HONDA,4871 NY-78,STATION1,Buffalo,NY,14221,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9806058,-78.6964517,6/12/19,100395
ELEC,NATIONAL GRID,1300 Elmwood Ave,BUFFALO STATE,Buffalo,NY,14222,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.931359,-78.8791092,6/12/19,53112
ELEC,Gallagher Ramp,499 Elmwood Ave,,Buffalo,NY,14222,Erie,J1772,,,1,,,EV Connect,200-9,42.910628,-78.876862,5/9/19,120916
ELEC,Buffalo State - Cleveland Hall,1300 Elmwood Ave,,Buffalo,NY,14222,Erie,J1772,,,2,,,,200-8,42.932241,-78.877174,4/8/19,104734
ELEC,Buffalo Niagara International Airport,4200 Genesee St,"Located on Level 1, section F-2 in the Daily/Hourly Parking Garage",Buffalo,NY,14225,Erie,J1772,,,3,,,,200-8,42.929827,-78.740773,4/8/19,63479
ELEC,Walmart 2586 Cheektowaga,2500 Walden Ave,,Cheektowaga,NY,14225,Erie,CHADEMO J1772COMBO,,,,4,,Electrify America,GPS,42.909598,-78.7447,7/31/19,121719
ELEC,CHEEKTOWAGA,211 Ridge Park Ave,CHEEKTOWAGA,Cheektowaga,NY,14225,Erie,J1772,,,2,,,ChargePoint Network,GPS,42.9134781,-78.7898783,6/12/19,103506
